TEMPLATE OIL/GAS/MINING/LAND -  RESOURCECONTRACTS.ORG and OPENLANDCONTRACTS.ORG,,,,,,,
Annulation / Résiliation ,Cancellation / termination,"Getafan Mechanized Farming has the right to terminate the land lease agreement subject to at least 6 months' prior written notice upon justified good cause. The Government has the right to terminate the land lease agreement subject to at least 6 months' prior written notice (i) for better socio economic benefit of the country/public, (ii) on the grounds of failure to develop the land within the time limits in accordance the contract obligation, (iii) on the grounds of any damage on the natural resources, or (iv) on the grounds of non-performance of due payment of lease charge. In the case of (ii), (iii) and (iv) above, if Getafan Mechanized Farming does not address such issue, the Government may extend the time period for such compliance or terminate the agreement. The land lease agreement may be terminated for a number of reasons, including upon (9.3) failure of the Government to fulfill or observe any of its obligations or covenants in the lease after Getafan Mechanized Farming has given a written notice of 6 months and the Government fails to perform, (9.4) failure of Getafan Mechanized Farming to settle annual rental and other relevant tax payments for 2 consecutive years, (9.5) failure of Getafan Mechanized Farming to perform its obligations in the lease after the Government has given 6 months' written notice calling upon them to observe and perform such obligations. The Government has the right to restore any land which is not developed with 6 months' advance notice and after Getafan Mechanized Farming has not cured the failure within 1 year.","Arts. 3.6, 5.4, 6.5, 9, 5.2","3 (top), 4 (middle), 5 (top), 5 (bottom), 4 (middle), 5 (top)",,Annulation / Résiliation //Cancellation / termination,"Getafan Mechanized Farming has the right to terminate the land lease agreement subject to at least 6 months' prior written notice upon justified good cause. The Government has the right to terminate the land lease agreement subject to at least 6 months' prior written notice (i) for better socio economic benefit of the country/public, (ii) on the grounds of failure to develop the land within the time limits in accordance the contract obligation, (iii) on the grounds of any damage on the natural resources, or (iv) on the grounds of non-performance of due payment of lease charge. In the case of (ii), (iii) and (iv) above, if Getafan Mechanized Farming does not address such issue, the Government may extend the time period for such compliance or terminate the agreement. The land lease agreement may be terminated for a number of reasons, including upon (9.3) failure of the Government to fulfill or observe any of its obligations or covenants in the lease after Getafan Mechanized Farming has given a written notice of 6 months and the Government fails to perform, (9.4) failure of Getafan Mechanized Farming to settle annual rental and other relevant tax payments for 2 consecutive years, (9.5) failure of Getafan Mechanized Farming to perform its obligations in the lease after the Government has given 6 months' written notice calling upon them to observe and perform such obligations. The Government has the right to restore any land which is not developed with 6 months' advance notice and after Getafan Mechanized Farming has not cured the failure within 1 year.--Arts. 3.6, 5.4, 6.5, 9, 5.2"
Indemnisation,Indemnification,,,,,Indemnisation//Indemnification,
Confidentialité,Confidentiality,,,,,Confidentialité//Confidentiality,
Langue,Language,ENG,,,,Langue//Language,ENG
Obligations de reporting et autres méthodes de contrôle de la conformité,Reporting Requirements and other methods of monitoring compliance,Getafan Mechanized Farming shall provide correct data and investment activity reports upon request by the Ministry of Agriculture. The Ministry of Agriculture has the right to monitor and establish whether Getafan Mechanized Farming is discharging and accomplishing its obligations diligently.,"Arts. 4.6, 5.1","3 (bottom), 4 (middle)",,Obligations de reporting et autres méthodes de contrôle de la conformité//Reporting Requirements and other methods of monitoring compliance,"Getafan Mechanized Farming shall provide correct data and investment activity reports upon request by the Ministry of Agriculture. The Ministry of Agriculture has the right to monitor and establish whether Getafan Mechanized Farming is discharging and accomplishing its obligations diligently.--Arts. 4.6, 5.1"
Clause de hardship ou force majeure,Hardship clause or force majeure,Conditions of force majeure shall be governed by the Ethiopian Civil code,Art. 13,7 (top),,Clause de hardship ou force majeure//Hardship clause or force majeure,Conditions of force majeure shall be governed by the Ethiopian Civil code--Art. 13
Expropriation,Expropriation / nationalization,,,,,Expropriation//Expropriation / nationalization,
Autre - [le nom de catégorie],Other - [Name of Category],,,,,Autre - [le nom de catégorie]//Other - [Name of Category],
III. Notes sur le document,III. Document notes,,,,,III. Notes sur le document//III. Document notes,
Pages Manquantes de la copie,Pages missing from copy,,,,,Pages Manquantes de la copie//Pages missing from copy,The site plan of the leased land and the environmental code of practice--Art. 16
Annexes Manquantes de la copie,Annexes missing from copy,The site plan of the leased land and the environmental code of practice,Art. 16,7 (bottom),,Annexes Manquantes de la copie//Annexes missing from copy,#REF!
